Time,B-1-1,B-1-10,B-1-2,B-1-3,B-1-4,B-1-5,B-1-6,B-1-7,B-1-8,B-1-9,B-10-1,B-10-2,B-10-3,B-10-4,B-10-5,B-10-6,B-10-7,B-10-8,B-10-9,B-11-1,B-11-10,B-11-2,B-11-3,B-11-4,B-11-5,B-11-6,B-11-7,B-11-8,B-11-9,B-12-1,B-12-2,B-12-3,B-12-4,B-12-5,B-12-6,B-12-7,B-12-8,B-12-9,B-13-1,B-13-10,B-13-2,B-13-3,B-13-4,B-13-5,B-13-6,B-13-7,B-13-8,B-13-9,B-14-1,B-14-2,B-14-3,B-14-4,B-14-5,B-14-6,B-14-7,B-14-8,B-14-9,B-15-1,B-15-10,B-15-2,B-15-3,B-15-4,B-15-5,B-15-6,B-15-7,B-15-8,B-15-9,B-16-1,B-16-2,B-16-3,B-16-4,B-16-5,B-16-6,B-16-7,B-16-8,B-16-9,B-17-1,B-17-10,B-17-2,B-17-3,B-17-4,B-17-5,B-17-6,B-17-7,B-17-8,B-17-9,B-18-1,B-18-2,B-18-3,B-18-4,B-18-5,B-18-6,B-18-7,B-18-8,B-18-9,B-19-1,B-19-10,B-19-2,B-19-3,B-19-4,B-19-5,B-19-6,B-19-7,B-19-8,B-19-9,B-2-1,B-2-2,B-2-3,B-2-4,B-2-5,B-2-6,B-2-7,B-2-8,B-2-9,B-20-1,B-20-2,B-20-3,B-20-4,B-20-5,B-20-6,B-20-7,B-20-8,B-20-9,B-21-1,B-21-10,B-21-2,B-21-3,B-21-4,B-21-5,B-21-6,B-21-7,B-21-8,B-21-9,B-22-1,B-22-2,B-22-3,B-22-4,B-22-5,B-22-6,B-22-7,B-22-8,B-22-9,B-3-1,B-3-10,B-3-2,B-3-3,B-3-4,B-3-5,B-3-6,B-3-7,B-3-8,B-3-9,B-4-1,B-4-2,B-4-3,B-4-4,B-4-5,B-4-6,B-4-7,B-4-8,B-4-9,B-5-1,B-5-10,B-5-2,B-5-3,B-5-4,B-5-5,B-5-6,B-5-7,B-5-8,B-5-9,B-6-1,B-6-2,B-6-3,B-6-4,B-6-5,B-6-6,B-6-7,B-6-8,B-6-9,B-7-1,B-7-10,B-7-2,B-7-3,B-7-4,B-7-5,B-7-6,B-7-7,B-7-8,B-7-9,B-8-1,B-8-2,B-8-3,B-8-4,B-8-5,B-8-6,B-8-7,B-8-8,B-8-9,B-9-1,B-9-10,B-9-2,B-9-3,B-9-4,B-9-5,B-9-6,B-9-7,B-9-8,B-9-9 
7.5,-49712.25,-47290.36,-62474.73,-34913.72,-45404.664,-50478.438,-35830.133,-60178.715,-38875.098,-61547.188,-159238.64,-130383.78,-192607.02,-222814.28,-152452.12,-177181.73,-198520.27,-141216.02,-210706.27,-55126.3,-92340.81,-65154.27,-62605.535,-56524.805,-52145.266,-66843.22,-60675.04,-60264.32,-78500.77,-118429.6,-95305.61,-99741.21,-88927.38,-98770.23,-114796.45,-93308.32,-100866.61,-103995.305,-90899.29,-93624.586,-89640.555,-110738.37,-84419.48,-88984.12,-100189.22,-84151.69,-87779.836,-100237.44,-94539.58,-103543.74,-84889.97,-88675.07,-88978.47,-93434.3,-80296.82,-93488.76,-102918.39,-104340.09,-110767.29,-88695.95,-83326.2,-73625.516,-81165.89,-75271.836,-85376.48,-70439.49,-89697.6,-101968.336,-77419.51,-86580.28,-96354.3,-87293.32,-99173.96,-90862.695,-86218.55,-123546.53,-95475.28,-116679.71,-116783.65,-91428.91,-99799.01,-89383.7,-83742.1,-88832.67,-84753.695,-109144.91,-103961.17,-94453.74,-93324.53,-105514.47,-88137.57,-101327.61,-83007.35,-112661.94,-130183.51,-122190.516,-127110.1,-101839.85,-102311.63,-101063.51,-106386.82,-106091.37,-116048.266,-125760.305,-108429.17,-39028.527,-67285.46,-78251.484,-55151.875,-122052.82,-51361.5,-40357.637,-45500.242,-66332.88,-187940.2,-126244.945,-127285.04,-128622.86,-177390.84,-118032.22,-127549.516,-128090.61,-187270.28,-196899.97,-141522.27,-153709.36,-147682.67,-134489.44,-188373.3,-145549.45,-149220.1,-126100.05,-152010.4,-256957.81,-204330.6,-404232.88,-241437.97,-236036.73,-377196.4,-190463.08,-242522.78,-507598.47,-43224.91,-65895.81,-75747.766,-63970.867,-73060.78,-46096.844,-91752.12,-64855.62,-99366.37,-50169.36,-56474.934,-68282.92,-43403.19,-53932.8,-61516.457,-92154.42,-66745.914,-44104.082,-56269.617,-46175.125,-46171.625,-95994.48,-88402.516,-65857.92,-58912.777,-88195.45,-63616.92,-54890.867,-53505.805,-66441.1,-118803.24,-76384.62,-65972.7,-104297.89,-109315.516,-76954.48,-73167.89,-79918.29,-62057.418,-87178.61,-119722.52,-193836.55,-61419.37,-146834.16,-110495.8,-126780.8,-77113.9,-148123.12,-180287.28,-188301.72,-344452.4,-245573.77,-258178.6,-160718.89,-210143.84,-200103.14,-236397.02,-28353.113,-48091.645,-234498.45,-337899.53,-46025.414,-377130.97,-302590.75,-225621.38,-29101.879,-325037.22
7.51,-46435.676,-51133.746,-48212.004,-35271.62,-60067.098,-66462.35,-43133.117,-49390.887,-43161.11,-53341.746,-157640.62,-133725.12,-214469.16,-220554.84,-151260.47,-190295.47,-175287.19,-145963.7,-211082.88,-52776.742,-87615.17,-66966.53,-70186.336,-62200.23,-53039.273,-69957.76,-64993.855,-58977.254,-80971.18,-96215.39,-92254.71,-97584.97,-87742.086,-96295.7,-103591.39,-90400.07,-107640.07,-104798.04,-94627.52,-92827.45,-95260.03,-99854.29,-85870.8,-83256.67,-91305.89,-93935.77,-87137.914,-104431.97,-90602.72,-99908.19,-89124.06,-73918.76,-87447.164,-87458.445,-95159.414,-98992.75,-106568.01,-90442.11,-114354.8,-77691.29,-76302.65,-78553.16,-74855.24,-80985.41,-83319.54,-91451.12,-91580.28,-108266.664,-82451.234,-77433.3,-102790.15,-79524.86,-75596.86,-90387.31,-102943.31,-102718.08,-114207.836,-99747.13,-100243.86,-89673.39,-95206.055,-90413.84,-86722.08,-84935.195,-86986.55,-130807.37,-121131.164,-103753.04,-116450.19,-99050.59,-87242.07,-101326.49,-116223.63,-105625.44,-136726.8,-137678.22,-133078.22,-109967.14,-109158.94,-117774.984,-117671.83,-98993.26,-102422.805,-108031.33,-100721.79,-63808.26,-47190.9,-64372.848,-72875.57,-39080.023,-56461.68,-40520.227,-43233.617,-50488.863,-165370.92,-142262.58,-116569.625,-116203.03,-166744.03,-124164.266,-104931.59,-129331.25,-147063.3,-164076.2,-154371.94,-148758.52,-137286.2,-139096.67,-150166.05,-167164.88,-143232.47,-136450.6,-130760.74,-311075.12,-220076.7,-228682.94,-249220.48,-295489.84,-171211.67,-218794.19,-213829.52,-419736.22,-34364.65,-45471.15,-73865.375,-79439.18,-62488.926,-49018.312,-108868.28,-51020.77,-44095.85,-52664.617,-75515.6,-98035.52,-47753.5,-53217.668,-60161.625,-85792.45,-43968.01,-52044.35,-56242.03,-39052.348,-36751.758,-83916.164,-105490.53,-69475.79,-59098.03,-83430.33,-94726.79,-43905.89,-71670.1,-66409.04,-103331.766,-85939.73,-66373.46,-104418.9,-93872.36,-56588.062,-53757.043,-75850.734,-60885.188,-83181.43,-126509.13,-202665.2,-58172.027,-146385.39,-124081.46,-108414.16,-77580.484,-174463.8,-173115.34,-175718.45,-338678.72,-249861.33,-263267.72,-152394.28,-204923.78,-173229.47,-259396.0,-29154.99,-28274.406,-250595.98,-314611.53,-43227.207,-367680.12,-294933.44,-243089.58,-27319.967,-309211.28
7.52,-36760.63,-51196.777,-44709.99,-46297.926,-46638.297,-43518.293,-39662.773,-55617.34,-36001.324,-36895.09,-159028.95,-113504.5,-202909.72,-199716.84,-138782.56,-167903.75,-200039.73,-135271.92,-200790.62,-57055.605,-88223.836,-64500.457,-60698.09,-48446.805,-54423.38,-65907.56,-66738.62,-64514.992,-76942.33,-83584.21,-97272.49,-127263.516,-88189.6,-94949.13,-107869.875,-79456.6,-85394.07,-101970.56,-93613.77,-91879.78,-81231.414,-94560.89,-92527.195,-80946.19,-96540.21,-98643.445,-84152.27,-99348.76,-101250.984,-106214.49,-95341.02,-96323.91,-93757.94,-84896.77,-87569.5,-98889.945,-116257.7,-110460.95,-97145.66,-79226.266,-74814.45,-73429.44,-69690.0,-79244.805,-81656.91,-87469.36,-84719.56,-101405.82,-80211.96,-88802.625,-84223.305,-77877.57,-84428.734,-94714.58,-101626.58,-118992.805,-100249.734,-118733.85,-93068.58,-89007.5,-90685.25,-100900.086,-96101.16,-93481.125,-91032.27,-103253.74,-98328.945,-94138.555,-98064.33,-90998.945,-106792.086,-100616.42,-92117.05,-103983.38,-146204.92,-129976.18,-136297.58,-101299.54,-102879.2,-118708.14,-117786.44,-102735.67,-110719.92,-106166.04,-103197.79,-46542.727,-62354.766,-47764.492,-48032.73,-43288.195,-73848.53,-58348.973,-54703.332,-40375.91,-138047.95,-104643.32,-153528.8,-108252.625,-107054.11,-107274.516,-128208.805,-118538.4,-136167.28,-246737.7,-208173.45,-226626.89,-170100.0,-174867.7,-198543.23,-166163.77,-150320.86,-183576.3,-179545.78,-363426.4,-230499.2,-291110.25,-259883.55,-289515.62,-309263.7,-204993.98,-263736.1,-392888.78,-45642.465,-55760.59,-92045.23,-56981.598,-64282.57,-57019.547,-83772.81,-51632.99,-37662.47,-54161.426,-46084.53,-75515.484,-61324.74,-58666.09,-72950.71,-63985.59,-52041.28,-55293.887,-53596.14,-46229.2,-39409.24,-92254.95,-99143.45,-59953.12,-66091.41,-89296.29,-81936.57,-51313.688,-54203.863,-73330.4,-130244.66,-61601.016,-49408.746,-100263.42,-109410.27,-91984.61,-55721.1,-84465.28,-55716.703,-83718.4,-119375.11,-212623.36,-55304.906,-133541.69,-161429.64,-113343.38,-75990.28,-163500.58,-180771.22,-177782.5,-342247.5,-225132.2,-254163.16,-151814.11,-194834.33,-190256.81,-246099.4,-51732.465,-33974.133,-241557.53,-316298.78,-33136.652,-363451.9,-295065.28,-239835.31,-37559.773,-315219.12
7.53,-39309.754,-56424.477,-54184.73,-46244.754,-41204.312,-53403.566,-39387.29,-54091.555,-41018.65,-38507.895,-177590.86,-134859.66,-203479.62,-226045.67,-157943.06,-187071.9,-179585.48,-166635.98,-218455.84,-55978.01,-85311.97,-66298.46,-73687.2,-53046.36,-59083.746,-82746.234,-72957.04,-65224.965,-72010.2,-113098.664,-95549.26,-102207.99,-94552.695,-103052.92,-114542.164,-85129.82,-89345.71,-105117.78,-79773.15,-93109.19,-90475.48,-93455.84,-85007.67,-88649.01,-97035.93,-101472.46,-82112.11,-99633.805,-100714.85,-94755.29,-98311.27,-82848.45,-77007.625,-84009.19,-85694.54,-86575.67,-105095.74,-87966.37,-95167.42,-75980.49,-77306.055,-74339.15,-76581.266,-79732.71,-85118.164,-127811.39,-94819.24,-94731.91,-87136.94,-84780.016,-83411.32,-96435.73,-84185.92,-103244.266,-82738.55,-115544.61,-103574.02,-131609.28,-101706.52,-91514.984,-91378.9,-95458.086,-89681.13,-89552.164,-91602.555,-91461.44,-114671.945,-112963.37,-101006.54,-98136.305,-108544.53,-102044.63,-95154.375,-93074.164,-128139.99,-139700.55,-127634.57,-101231.88,-96986.586,-107144.195,-110423.37,-101460.35,-114674.95,-110777.33,-134067.4,-49835.79,-49393.73,-63531.63,-52559.33,-51579.61,-54741.844,-37652.07,-49978.242,-66426.77,-122727.38,-116821.43,-112267.91,-130057.42,-116047.805,-140436.3,-124299.38,-130499.24,-146441.44,-163645.84,-172476.06,-146430.84,-134795.58,-149981.28,-159960.92,-151695.06,-112300.984,-142947.11,-163797.3,-300195.62,-155775.47,-296197.47,-299950.16,-256164.8,-180218.4,-189954.69,-222876.73,-320121.78,-52088.715,-49569.434,-96049.51,-54400.473,-61858.09,-62161.97,-59929.938,-57096.53,-40444.832,-49091.973,-53610.05,-92823.625,-61542.094,-63501.42,-62317.273,-71499.92,-46185.74,-43581.668,-47582.51,-37695.63,-36777.535,-86263.805,-88022.72,-57518.05,-60673.832,-84763.69,-83112.25,-46741.383,-64440.242,-78257.62,-117382.62,-69688.76,-63097.49,-123331.64,-86243.22,-79488.04,-75247.95,-71140.1,-48596.18,-74727.64,-123464.12,-234356.33,-74949.06,-147087.25,-121878.86,-127064.81,-69730.72,-160155.92,-174923.11,-180540.36,-416502.5,-239733.31,-275896.97,-137816.77,-215043.39,-182242.69,-244575.7,-30582.39,-31861.592,-267840.9,-325590.38,-32516.75,-364160.62,-308018.12,-238837.47,-36502.242,-318236.78
7.54,-44868.035,-36453.57,-48362.945,-33760.625,-41642.125,-37007.375,-43684.336,-46344.99,-47208.676,-65371.535,-171028.95,-145792.05,-201720.9,-211698.11,-142372.58,-186797.58,-178229.64,-164228.66,-218799.44,-54828.01,-83402.13,-61493.375,-65180.215,-53478.59,-48353.668,-71429.83,-64963.582,-59580.465,-77780.25,-100006.83,-99128.49,-100406.54,-83791.336,-110903.72,-117354.54,-91809.91,-91523.72,-108750.72,-84922.516,-83601.95,-91564.59,-95302.195,-87252.414,-90070.14,-102022.22,-92472.85,-81767.21,-100955.15,-90044.8,-107739.836,-102760.17,-81563.266,-76059.02,-90175.06,-84859.42,-100642.88,-106003.56,-100916.516,-101848.02,-70251.414,-73864.13,-76849.266,-75215.31,-71929.914,-72992.445,-124137.51,-80500.07,-134666.0,-85693.12,-82193.82,-95938.086,-97752.02,-81188.04,-80048.85,-83945.34,-124119.08,-96113.82,-119330.62,-109918.016,-84447.47,-84591.41,-110511.26,-97051.49,-79173.1,-86792.29,-109003.27,-115390.08,-98092.89,-89209.35,-88870.79,-104190.81,-104823.125,-92277.31,-124965.37,-124219.92,-121069.31,-125930.266,-104903.664,-98674.6,-94600.36,-120861.59,-119194.01,-97835.66,-114985.69,-100322.734,-41143.18,-70140.35,-50986.477,-55370.492,-42109.562,-57030.76,-41670.832,-47076.703,-45523.992,-130044.414,-124678.4,-126804.51,-127820.67,-129086.5,-107267.41,-115804.57,-133748.33,-180263.33,-166072.84,-185655.88,-137455.12,-114274.54,-150866.3,-174856.23,-143768.06,-138882.11,-213824.08,-149899.6,-349908.47,-246196.72,-219633.05,-196333.95,-328385.75,-232516.69,-261917.55,-287687.8,-287403.44,-41599.574,-35026.445,-74696.19,-52425.258,-53993.28,-49148.832,-64416.633,-46427.754,-56650.293,-60521.367,-57925.188,-83511.516,-47962.387,-71007.05,-67681.664,-74002.27,-65540.66,-45164.305,-57158.434,-61745.38,-35768.4,-97101.6,-86117.55,-59481.676,-77660.31,-91760.64,-88691.53,-46428.156,-74104.25,-58235.15,-127839.67,-69620.36,-58600.887,-107826.52,-106449.51,-77469.94,-68068.98,-80861.26,-59772.453,-87354.86,-122578.23,-204493.89,-64024.305,-154166.31,-112453.68,-100747.55,-73741.3,-171924.64,-166030.47,-169294.16,-353290.25,-236763.33,-258473.94,-166244.34,-208898.44,-180052.28,-237326.0,-30600.914,-40622.703,-232922.73,-280350.16,-38149.566,-370952.6,-305866.88,-241345.86,-40746.215,-306169.0
7.55,-39297.316,-40691.98,-55258.227,-49287.574,-43257.84,-51651.066,-61032.297,-43640.59,-51169.695,-56514.188,-171571.81,-143407.22,-243450.92,-220642.19,-167163.69,-173777.6,-170365.12,-145891.11,-205365.1,-62307.37,-87031.54,-57018.383,-69030.086,-66386.58,-53546.66,-68000.91,-65372.832,-67855.98,-77898.62,-101677.51,-100795.6,-98653.12,-87219.266,-96839.57,-103982.27,-84591.41,-104730.98,-106383.01,-99436.14,-97142.24,-84436.98,-88103.555,-80040.766,-98353.484,-103778.43,-103485.35,-78638.664,-101291.74,-98391.6,-100442.35,-97830.32,-81944.38,-92720.47,-82100.414,-86623.33,-90912.02,-105147.97,-89612.71,-98904.24,-75582.74,-79148.055,-75782.1,-80722.65,-78103.97,-74718.984,-129603.2,-74918.38,-90614.52,-91450.164,-88160.46,-92068.01,-83638.17,-77399.46,-76085.12,-95915.516,-114365.87,-91229.336,-135938.19,-126089.36,-92729.305,-94195.32,-95082.89,-103016.17,-86320.38,-98695.35,-102267.055,-117376.21,-100636.34,-92752.38,-87416.31,-96608.07,-95021.68,-105739.625,-99486.164,-145090.73,-115019.96,-136627.17,-98561.06,-101132.16,-115970.14,-106738.234,-104264.336,-101284.75,-103184.086,-114778.516,-46124.12,-56591.113,-52152.816,-55553.863,-53089.633,-45752.426,-45408.848,-50036.145,-67913.44,-139423.34,-127730.91,-137985.78,-138487.14,-127964.17,-137453.17,-122648.87,-108695.555,-171724.45,-178787.92,-157715.58,-140121.4,-129615.62,-165239.97,-136630.05,-180487.14,-147684.11,-161455.03,-154560.7,-370256.94,-244761.94,-207936.34,-253002.03,-278017.34,-192048.08,-203489.22,-260901.61,-293292.1,-38552.152,-44570.16,-101031.62,-66229.87,-70667.16,-44229.01,-63200.844,-71421.48,-68645.555,-57142.55,-51733.92,-75408.65,-61482.766,-58398.566,-73644.66,-80851.86,-56941.938,-48266.33,-52487.496,-62251.984,-39805.695,-93812.9,-99375.15,-80313.85,-83695.914,-86314.58,-89387.97,-42116.855,-67047.41,-79057.12,-137015.47,-63854.35,-64512.016,-107969.85,-99881.76,-97391.06,-68714.695,-78481.336,-42752.367,-95297.21,-133734.64,-226470.52,-70348.055,-127835.24,-111904.37,-108793.36,-74900.25,-166587.23,-197797.69,-169253.92,-346448.9,-227420.62,-272037.3,-153526.75,-202745.52,-182317.02,-250892.77,-27562.795,-39016.48,-238925.06,-327601.62,-40135.76,-374063.66,-315360.4,-241973.55,-38335.324,-314849.4
7.56,-62359.883,-47425.7,-46765.445,-44419.055,-42871.35,-39079.473,-45851.87,-36317.957,-39525.668,-48256.5,-175953.44,-136172.81,-205739.84,-216931.3,-162284.83,-181409.14,-190187.4,-152008.44,-215678.28,-69145.68,-90337.77,-62164.473,-66002.69,-58980.492,-48470.316,-67754.695,-62246.863,-74041.78,-71663.734,-118046.76,-108687.484,-95225.125,-89603.37,-97902.164,-112513.266,-88395.16,-90250.45,-98990.76,-93927.44,-86175.14,-88349.31,-94769.29,-86474.78,-95874.89,-96878.336,-96802.766,-86909.53,-86901.8,-89179.08,-99580.89,-86718.52,-78544.33,-83440.305,-85071.68,-83545.7,-85764.09,-106291.54,-89261.35,-101485.75,-80573.82,-85839.41,-77293.53,-82219.35,-86016.19,-79473.305,-79557.2,-93855.555,-97944.61,-90285.625,-79072.195,-94961.42,-87035.22,-109400.22,-92559.12,-85054.26,-110197.73,-130353.47,-102919.6,-108282.4,-104249.32,-82703.2,-102195.95,-95049.81,-85320.75,-87321.47,-102316.734,-155086.02,-111419.14,-96564.06,-96675.805,-101700.95,-92614.02,-89379.96,-107719.03,-137844.73,-120554.586,-142596.08,-114386.77,-101334.29,-114916.85,-140909.89,-111569.13,-105420.73,-132625.0,-111971.375,-50959.16,-71707.64,-45672.39,-50972.355,-45035.875,-51440.074,-50077.64,-41699.96,-49935.95,-129007.35,-121381.055,-132909.28,-154175.56,-137156.2,-115124.09,-128414.67,-137699.14,-128193.2,-156035.7,-152610.17,-156084.9,-137753.6,-153107.69,-170827.5,-152353.69,-160937.2,-138715.92,-164391.69,-281690.16,-316373.03,-229003.11,-293183.3,-262783.78,-222429.27,-203020.19,-184184.19,-408327.53,-49408.605,-40389.656,-81570.45,-61622.64,-59237.668,-45626.945,-59744.598,-69424.125,-41124.734,-63897.637,-48356.418,-103952.2,-58659.324,-73697.375,-77464.12,-63986.73,-62710.395,-64337.6,-59619.61,-40274.996,-47066.633,-86098.82,-87975.42,-70048.164,-73156.42,-87536.836,-71297.67,-53126.445,-67570.93,-66242.305,-116231.77,-84592.734,-58887.496,-100988.484,-122281.14,-80175.99,-66711.26,-81592.516,-58743.664,-75752.2,-149442.83,-195097.11,-67469.54,-174648.94,-111834.79,-125343.63,-82361.766,-182421.95,-197224.0,-174137.62,-362962.06,-238999.78,-271303.75,-156131.8,-199208.95,-190217.16,-235600.83,-37381.8,-29088.83,-255034.34,-324537.6,-47306.29,-377796.8,-295746.25,-246340.64,-41361.043,-309355.38
7.57,-70440.53,-44678.94,-42833.668,-71978.02,-46350.883,-77906.47,-42922.246,-44945.703,-48325.37,-53630.453,-187309.92,-129911.32,-211707.1,-212622.97,-165428.1,-183764.36,-164459.34,-168865.48,-201547.23,-59067.168,-97258.22,-66942.16,-64818.35,-63487.617,-49380.38,-71281.88,-62115.902,-55869.58,-77449.96,-94248.56,-104606.21,-103067.555,-90740.0,-115474.13,-112794.445,-83873.414,-94915.19,-108488.27,-100243.23,-96333.98,-83328.92,-104651.77,-92047.45,-86422.19,-103949.03,-93921.03,-83353.65,-112669.54,-93508.7,-100597.09,-87852.45,-75041.67,-92557.51,-91435.055,-82757.6,-98052.84,-96208.68,-96624.26,-108934.72,-78728.57,-79113.04,-77739.68,-74828.17,-78113.01,-74910.84,-94437.07,-85913.266,-95527.49,-84940.89,-93599.125,-91019.33,-82845.195,-92272.07,-75176.195,-94430.414,-108247.625,-96488.04,-118540.914,-104202.055,-80944.55,-84559.95,-97169.33,-93811.64,-92448.09,-83296.52,-114985.74,-112700.586,-82663.09,-92296.33,-103597.78,-114861.55,-123740.02,-91541.48,-103297.58,-138873.2,-120046.94,-130524.945,-105090.3,-112089.98,-119717.49,-121179.1,-104147.36,-110873.96,-114443.82,-100831.87,-44799.477,-102745.61,-59683.633,-56204.57,-40416.734,-47417.945,-37758.34,-45770.742,-59034.547,-140315.39,-140892.05,-147424.14,-144938.16,-142115.78,-135687.67,-159238.36,-107963.914,-148983.53,-150270.58,-193044.84,-144581.12,-122804.44,-178035.45,-157736.16,-154889.86,-119362.85,-152504.66,-142500.94,-298618.5,-211763.31,-244839.34,-217078.47,-248911.81,-191410.44,-218943.84,-281394.44,-268119.97,-31960.326,-48962.805,-64450.543,-75428.64,-72388.08,-51060.04,-62840.406,-71047.01,-51779.504,-53383.543,-43800.312,-95286.76,-49628.875,-53244.754,-73631.56,-90065.27,-51769.176,-56239.176,-53855.074,-41685.836,-36901.29,-78074.27,-97817.53,-72967.13,-62285.145,-78695.77,-73580.4,-47179.723,-72861.29,-65653.57,-125662.61,-70108.516,-83126.77,-97797.37,-131898.8,-70516.766,-78226.94,-87599.39,-58514.58,-78180.65,-125821.266,-202069.14,-72112.9,-152066.44,-112718.27,-130485.92,-75895.39,-154431.45,-186169.98,-189569.5,-342819.16,-228219.27,-249597.25,-157802.61,-195459.44,-175665.86,-245956.6,-54868.1,-40539.555,-240486.8,-310060.72,-37850.902,-371642.75,-289025.1,-247537.25,-39103.145,-323630.12
7.58,-52172.81,-42010.418,-49722.312,-45757.54,-47746.215,-72390.38,-33477.484,-39978.46,-52301.42,-55920.29,-160849.9,-137028.83,-236375.39,-218627.86,-152951.9,-173504.27,-169731.81,-142721.28,-204302.17,-63821.152,-92674.734,-65868.15,-70187.555,-60541.19,-51036.19,-71341.06,-66514.19,-60417.473,-78928.97,-91845.5,-98169.6,-105537.21,-87445.44,-99408.36,-109855.516,-87696.516,-94000.24,-113052.54,-87604.35,-97322.28,-94801.234,-102205.8,-88636.02,-91476.59,-97491.36,-96441.43,-91235.7,-99810.055,-100503.5,-94344.695,-97207.15,-87228.52,-84085.55,-84243.51,-87838.41,-93171.06,-111102.31,-108348.516,-108329.555,-78144.54,-79566.836,-89295.664,-78632.195,-93974.95,-88944.97,-84626.87,-76293.2,-98979.82,-106451.586,-85193.17,-94763.14,-89184.72,-86301.8,-93557.26,-97650.43,-131937.7,-109337.914,-99589.44,-117580.984,-106007.625,-90181.445,-108326.586,-97485.23,-92714.68,-99736.03,-112996.05,-130804.37,-97894.92,-113982.45,-114062.87,-124041.305,-99302.84,-102037.02,-96933.945,-127804.49,-128654.3,-141730.17,-111920.02,-111248.375,-107163.31,-129012.75,-108220.734,-107588.95,-121108.66,-124400.86,-40459.04,-48424.855,-56560.676,-62702.516,-53504.51,-51335.766,-38376.64,-59663.734,-48509.043,-132717.06,-123350.59,-118912.08,-165867.9,-136849.61,-146074.94,-145147.69,-128790.375,-152047.27,-159044.5,-156541.45,-181467.03,-158375.84,-149323.97,-160919.34,-153665.23,-154846.98,-192240.45,-176458.55,-352594.6,-139420.25,-334252.06,-269934.75,-223909.45,-207906.27,-213650.9,-292440.62,-329800.8,-50105.81,-56543.7,-59194.188,-46724.098,-48992.996,-68801.086,-69575.5,-52959.344,-84151.86,-61920.656,-57444.44,-77212.89,-46053.19,-48005.28,-68402.875,-78848.72,-54867.45,-57477.457,-55464.223,-48018.613,-53626.297,-76124.62,-82593.81,-68146.74,-84934.29,-78723.76,-70512.5,-58263.203,-58632.18,-75213.11,-123926.53,-82590.85,-82738.29,-88460.83,-96598.66,-101402.4,-77660.516,-91343.81,-46794.945,-80534.34,-140054.72,-212316.66,-45459.027,-134115.62,-110407.15,-108020.05,-73218.54,-137731.73,-182537.42,-178366.83,-350779.1,-253830.95,-265027.94,-160049.25,-206105.97,-194014.55,-247183.25,-50092.133,-36993.395,-243944.84,-333972.8,-42969.062,-372041.34,-244106.83,-228960.08,-36014.39,-293142.25
7.59,-51106.13,-43114.664,-41052.78,-46649.867,-49696.598,-45044.37,-52131.67,-39072.992,-38470.88,-60586.72,-161072.72,-140026.08,-218644.64,-215026.05,-158519.95,-189206.08,-170987.03,-173227.86,-215862.55,-58449.62,-84960.76,-65972.016,-69777.04,-55421.72,-53725.207,-69282.47,-60308.08,-60503.793,-75028.73,-92921.31,-89995.12,-102545.34,-84989.83,-112605.234,-112284.67,-87789.01,-97923.66,-103238.4,-101796.984,-91648.625,-87472.67,-92920.09,-84286.03,-92909.5,-92392.88,-97385.836,-88716.09,-99381.52,-92364.66,-96917.03,-95008.01,-87379.13,-90880.28,-84549.484,-83364.59,-95214.39,-117482.266,-96612.445,-101307.734,-78509.97,-77267.56,-80329.2,-74795.38,-80849.25,-77516.586,-79819.164,-79610.42,-115171.17,-91139.29,-83351.58,-91680.88,-90629.39,-72878.33,-102911.48,-87424.36,-117502.36,-101856.91,-100493.97,-105753.586,-101289.125,-105577.12,-101095.016,-96753.42,-111013.41,-94843.29,-95328.59,-115012.94,-96982.26,-114226.06,-96982.42,-95828.61,-103567.07,-95632.73,-94319.945,-137603.6,-128222.62,-127801.51,-111840.195,-100661.66,-119295.305,-97370.18,-101363.1,-109871.875,-115496.58,-124874.34,-37815.457,-69783.8,-43312.492,-46115.41,-49986.46,-51638.836,-40933.645,-51992.81,-53105.855,-152181.03,-102159.35,-128163.81,-118105.5,-119033.18,-135513.73,-132046.34,-156797.53,-151045.94,-152338.53,-148144.53,-179514.5,-119113.42,-162560.0,-169160.56,-135179.05,-153666.11,-160492.88,-156335.08,-317888.84,-237893.03,-227464.22,-229951.06,-341512.6,-227300.14,-280185.6,-200580.06,-258123.5,-48092.992,-39241.133,-79628.484,-46956.39,-54555.863,-42608.34,-73294.23,-51835.234,-53660.32,-61941.91,-52663.12,-70428.305,-57208.793,-66731.42,-67551.69,-84057.55,-61053.043,-68806.82,-51465.31,-49235.234,-30650.762,-108057.3,-83056.3,-84043.96,-68732.57,-86444.375,-87138.445,-44545.91,-65520.418,-86443.71,-123827.37,-69646.82,-64505.59,-112142.625,-120499.766,-80641.62,-72358.22,-73090.086,-39797.387,-79703.555,-135935.16,-222087.05,-58956.12,-143456.81,-117411.195,-104911.445,-84578.69,-153974.58,-196486.2,-186308.84,-381462.88,-254415.45,-247360.9,-156186.31,-199999.08,-191186.83,-230839.66,-37428.207,-31662.771,-312626.1,-330310.56,-45031.094,-388970.0,-294090.1,-258565.88,-40972.793,-310406.0
