Time,B-1-1,B-1-10,B-1-2,B-1-3,B-1-4,B-1-5,B-1-6,B-1-7,B-1-8,B-1-9,B-10-1,B-10-2,B-10-3,B-10-4,B-10-5,B-10-6,B-10-7,B-10-8,B-10-9,B-11-1,B-11-10,B-11-2,B-11-3,B-11-4,B-11-5,B-11-6,B-11-7,B-11-8,B-11-9,B-12-1,B-12-2,B-12-3,B-12-4,B-12-5,B-12-6,B-12-7,B-12-8,B-12-9,B-13-1,B-13-10,B-13-2,B-13-3,B-13-4,B-13-5,B-13-6,B-13-7,B-13-8,B-13-9,B-14-1,B-14-2,B-14-3,B-14-4,B-14-5,B-14-6,B-14-7,B-14-8,B-14-9,B-15-1,B-15-10,B-15-2,B-15-3,B-15-4,B-15-5,B-15-6,B-15-7,B-15-8,B-15-9,B-16-1,B-16-2,B-16-3,B-16-4,B-16-5,B-16-6,B-16-7,B-16-8,B-16-9,B-17-1,B-17-10,B-17-2,B-17-3,B-17-4,B-17-5,B-17-6,B-17-7,B-17-8,B-17-9,B-18-1,B-18-2,B-18-3,B-18-4,B-18-5,B-18-6,B-18-7,B-18-8,B-18-9,B-19-1,B-19-10,B-19-2,B-19-3,B-19-4,B-19-5,B-19-6,B-19-7,B-19-8,B-19-9,B-2-1,B-2-2,B-2-3,B-2-4,B-2-5,B-2-6,B-2-7,B-2-8,B-2-9,B-20-1,B-20-2,B-20-3,B-20-4,B-20-5,B-20-6,B-20-7,B-20-8,B-20-9,B-21-1,B-21-10,B-21-2,B-21-3,B-21-4,B-21-5,B-21-6,B-21-7,B-21-8,B-21-9,B-22-1,B-22-2,B-22-3,B-22-4,B-22-5,B-22-6,B-22-7,B-22-8,B-22-9,B-3-1,B-3-10,B-3-2,B-3-3,B-3-4,B-3-5,B-3-6,B-3-7,B-3-8,B-3-9,B-4-1,B-4-2,B-4-3,B-4-4,B-4-5,B-4-6,B-4-7,B-4-8,B-4-9,B-5-1,B-5-10,B-5-2,B-5-3,B-5-4,B-5-5,B-5-6,B-5-7,B-5-8,B-5-9,B-6-1,B-6-2,B-6-3,B-6-4,B-6-5,B-6-6,B-6-7,B-6-8,B-6-9,B-7-1,B-7-10,B-7-2,B-7-3,B-7-4,B-7-5,B-7-6,B-7-7,B-7-8,B-7-9,B-8-1,B-8-2,B-8-3,B-8-4,B-8-5,B-8-6,B-8-7,B-8-8,B-8-9,B-9-1,B-9-10,B-9-2,B-9-3,B-9-4,B-9-5,B-9-6,B-9-7,B-9-8,B-9-9 
7.3,33674.22,39285.434,31049.62,39379.402,35809.76,38733.2,32013.902,41719.27,33426.85,35905.375,77128.78,62551.043,93678.11,67389.01,72065.58,87539.48,83006.64,75917.47,73545.23,23210.086,22505.322,26513.477,19651.475,19317.379,20959.252,19131.916,23506.38,22902.531,27669.285,47203.668,19944.193,27715.77,23679.299,27688.707,41144.215,24948.354,32865.688,49758.23,43014.27,26796.88,28587.639,20352.352,19656.398,24204.158,23832.713,22848.875,26347.623,32301.973,46870.527,27552.04,21959.766,26739.844,26838.166,24170.879,29067.398,32133.521,33973.824,32690.992,40670.22,29860.096,32730.545,32535.719,24647.441,24389.36,28204.705,77049.35,31070.791,32903.082,32318.055,32492.434,32805.918,32207.486,36677.332,29569.977,42100.723,31867.277,35521.508,38576.293,37217.64,34942.69,30935.965,43625.453,37868.766,31153.984,35915.953,37062.57,50173.48,34508.65,38163.508,49143.4,32425.965,32119.902,36764.8,33574.094,46015.625,39123.344,63231.453,42177.57,32659.285,50362.414,46939.48,40867.902,40762.934,49928.125,44829.562,37829.785,35672.277,36607.727,33841.945,47060.938,29574.225,36826.31,34187.598,35609.96,50331.586,54597.207,65580.48,70233.305,47195.715,45190.4,63177.492,52312.793,62386.227,60052.207,74716.56,72913.664,61756.457,72752.24,75565.79,61948.312,72698.9,77629.3,71198.01,151818.17,224942.5,130019.766,261907.38,249062.84,104111.05,178177.2,133782.84,145181.31,39782.125,36312.418,47980.613,53252.977,47224.598,36257.746,39969.9,41965.08,37639.57,38909.617,31279.262,47517.457,41675.215,44795.906,38887.586,42354.5,31333.496,29348.186,50499.277,30815.086,43409.95,41746.645,45889.48,40971.87,44384.26,44777.05,35128.598,35641.56,40269.086,31435.406,63699.504,41222.285,38249.793,45884.44,49324.67,31805.82,41987.477,34372.344,33114.203,41669.883,50786.098,82354.78,55226.68,70787.63,61809.656,65885.66,44373.402,95775.93,141198.22,100236.05,149438.6,168319.81,157866.6,97167.09,127594.9,118974.02,243790.44,31197.541,27920.725,98571.83,153167.08,37442.617,243894.47,114567.01,105941.9,24226.31,137107.02
7.31,22422.887,50412.81,34634.684,42705.066,37738.316,37582.97,41755.918,35851.586,32025.285,43340.8,92593.1,63590.36,101134.64,78563.63,71251.195,71676.79,89471.695,82406.89,76443.42,20018.105,19370.238,24594.455,18023.807,21245.043,23718.371,21691.508,22095.291,27227.371,28012.86,44018.223,21644.16,26615.344,22432.71,28139.838,28814.553,26020.34,27057.357,52107.855,35115.086,29191.56,30450.727,30633.406,29651.488,22044.133,26417.457,29027.092,25440.734,39738.77,49231.355,30863.656,21929.62,40756.45,28494.754,24080.15,26286.93,27758.611,39227.18,36153.035,38405.07,29528.777,28425.24,27300.197,23127.088,26450.525,23030.566,38975.52,38159.31,38776.94,27342.506,34732.14,36722.566,31414.107,39166.566,45489.324,37591.633,30384.262,56868.2,41787.887,34570.004,39339.84,34243.523,35950.9,34922.555,41927.3,41206.316,37418.156,41104.89,39609.76,41541.664,36983.457,43106.652,41598.527,32303.594,53140.76,39807.35,43794.445,37711.11,45245.582,44973.35,38540.37,55280.523,52752.875,37343.992,50822.473,49780.164,38771.254,49114.387,39745.89,44268.344,44441.004,35591.008,36031.844,30342.932,46870.55,52336.074,38430.188,43725.22,47699.516,56418.492,67656.56,80950.0,51040.402,50086.65,69933.14,59635.887,49798.13,71449.5,77563.734,69777.35,52401.082,75621.51,96720.91,81908.21,187973.12,163790.66,145623.61,162058.56,185194.7,153266.48,149387.1,100324.06,232660.62,40026.68,41302.844,52546.88,50281.53,44154.285,33309.363,49299.01,44840.59,37169.387,40459.86,34603.332,41618.734,47564.297,36684.812,36046.203,43775.418,29569.432,31826.098,47846.574,25388.268,30227.46,39023.746,49568.95,48315.934,59565.93,50310.566,41678.785,34065.867,34701.01,38055.91,52381.38,47910.04,31190.143,51855.15,38585.844,31375.035,35728.54,27323.762,32725.553,38150.242,59886.418,84864.22,49470.54,68466.29,63356.066,53447.684,68916.55,95133.5,150545.03,99668.72,144240.11,141692.39,169210.72,91812.23,151848.0,115434.62,228769.16,17589.299,29427.838,98409.164,140744.17,55531.707,224997.22,118672.47,92585.65,27619.69,138431.47
7.32,28864.219,41889.723,31600.23,31854.535,44181.355,30795.684,30806.389,35879.54,39632.56,42869.742,80189.61,54749.574,140537.5,71506.68,63048.24,70724.805,77468.87,71059.4,78465.16,20279.34,17327.996,23123.541,21337.195,18144.441,29820.184,24078.094,23195.006,23407.488,29919.736,39880.184,21061.562,33112.168,27018.975,30887.605,47306.477,27052.287,26858.766,59538.82,24803.588,26895.566,30040.85,26814.953,29654.674,23729.566,29845.068,27846.64,20422.787,27524.256,48153.496,23925.75,27834.092,33118.53,21685.41,33328.938,24865.172,28939.623,36861.938,38022.926,34753.87,28893.422,29085.428,26205.432,24868.518,32642.979,31398.715,45934.89,34235.2,35420.26,33310.766,35220.242,40647.914,31297.672,24528.943,25765.924,34532.65,32133.562,33756.496,35477.48,28484.432,34450.13,36555.543,33992.03,35689.824,37931.484,36779.19,42462.777,41493.03,34442.625,49171.004,43847.867,31435.057,54497.344,42071.375,35865.277,45509.78,54880.348,42069.03,50865.145,46673.535,39922.85,39792.676,34559.098,42690.777,39247.3,34475.49,33563.477,46655.22,41292.715,44114.035,47808.504,40904.73,40409.44,47458.508,51027.12,59506.598,41586.793,58482.695,43419.37,64239.434,42011.656,58557.938,59269.098,55971.97,74152.49,99597.61,51708.92,80853.82,99637.625,104147.445,67836.5,64830.914,75415.71,86200.64,200637.84,136441.89,142649.36,171926.28,133335.97,146137.83,115483.47,140856.14,157722.48,33771.39,40009.594,49899.02,45305.46,39846.03,44932.87,48051.547,37763.484,48880.062,42545.81,41680.895,33508.973,37916.082,37135.516,41568.316,44582.715,30789.592,34717.656,35294.66,42773.51,32858.434,32991.426,40170.152,40023.113,32091.736,37840.293,46994.6,30126.164,36370.664,38034.94,59400.918,36664.57,41594.625,41948.69,36700.164,31323.11,30711.525,36006.88,45747.445,40999.84,53758.367,74054.15,47750.42,72450.0,62324.746,47049.746,59366.742,86086.63,138270.81,102163.15,162044.8,154639.56,168843.67,82493.445,134728.56,100278.42,220977.02,26552.256,24666.838,92884.75,147156.86,38643.848,245159.53,119288.83,104913.45,31364.512,126177.81
7.33,27873.186,41268.9,37581.777,31498.352,43211.957,41095.57,32045.615,42983.215,27543.03,35443.87,79745.94,69058.914,81349.72,74572.2,75425.234,70614.24,74839.7,58965.074,95425.625,17627.33,17366.178,30764.416,20000.365,19412.14,22337.498,27871.662,20645.018,23896.354,30077.7,33333.137,23542.975,28102.592,23233.37,40294.414,34989.79,28740.367,39491.094,53161.38,30354.543,26345.736,27525.818,20336.58,21506.951,21736.021,22290.852,26031.248,19870.045,32631.232,35811.43,22186.98,31202.342,26372.186,23178.46,22679.242,27772.521,34629.863,39557.08,36962.54,32475.129,22696.066,26985.625,32534.004,24391.918,27553.752,34450.31,43226.18,32882.203,30127.275,29709.98,33035.895,34833.953,29692.969,31543.74,46095.906,30334.938,39158.047,31640.305,28967.906,34379.125,33410.7,36590.2,31720.967,28680.123,30940.75,32491.102,28079.45,47911.47,36718.85,43817.676,40031.812,42171.273,38635.945,41286.516,43943.965,49670.137,36970.438,48084.188,38065.78,42318.8,38538.285,55465.484,51214.863,43844.098,53279.16,50197.992,29060.416,39427.68,44142.117,35258.36,64865.22,42768.56,41771.53,35429.836,39364.973,51546.273,51015.74,63621.08,79190.68,62783.582,57340.938,51443.523,52642.402,54594.715,59182.285,63493.055,65863.57,77168.16,85568.83,68144.984,50700.773,75131.56,85527.984,68634.83,184096.1,135138.27,177494.34,183694.81,118229.05,103422.47,146116.78,129971.086,121871.55,38588.906,43403.45,48615.207,62684.465,56940.227,33617.41,54592.055,35484.082,35518.973,36400.22,47392.54,38220.848,35480.48,47723.957,38706.613,43253.418,37507.016,34131.3,40403.496,39443.06,38778.523,45238.67,34637.56,36895.676,58158.645,39899.8,43227.438,27056.111,35533.668,38816.742,57460.805,34974.465,44730.82,55724.24,40177.707,34549.31,33858.746,34222.24,33322.95,27954.84,54007.28,83560.19,44623.547,68872.195,77923.016,46256.035,44217.145,100604.29,147029.05,100316.945,150953.73,144409.83,166174.75,86699.12,143295.72,116107.89,251055.92,31377.121,36520.33,92538.12,155578.06,45909.84,220515.9,131113.58,93183.92,30618.791,142701.84
7.34,34132.137,41637.223,37618.773,33941.805,37400.195,43480.96,29952.832,32755.043,40917.703,44838.668,82131.94,68088.08,88109.695,76345.086,74135.22,71729.57,82231.3,70999.26,82971.16,22398.227,17790.217,25970.803,18420.945,26394.713,25340.799,17764.803,22170.254,21771.96,26316.988,37524.375,28696.271,35965.188,23316.879,34461.035,29044.959,24375.686,26250.049,49790.258,34673.78,28883.875,35297.43,25493.586,30801.715,27759.84,21575.2,28120.893,26344.967,37891.707,41546.348,25093.838,27702.94,33162.145,40144.3,24841.877,29814.139,25258.107,36409.055,32987.508,45578.156,36438.836,39058.402,27879.012,29468.537,29929.291,28326.67,47164.684,28268.2,28727.252,28848.396,31871.59,36711.145,29380.564,28087.332,34984.285,37949.953,32679.701,32719.309,37003.105,41875.637,30604.791,36418.363,33743.664,34540.59,41000.67,37275.633,39430.56,49499.14,46386.633,55165.094,34713.516,31164.668,38857.863,45395.082,44936.06,49757.742,50980.184,41720.14,39076.32,39924.066,41631.625,39352.363,35526.99,30527.49,43002.934,33873.637,47534.03,53316.46,48134.85,40401.293,39934.63,45617.266,41503.79,36508.176,42922.543,76427.63,38556.21,68625.37,44779.97,71675.95,68448.945,56776.13,52959.22,43815.246,70386.24,64522.11,80489.625,63993.12,79998.875,69661.195,67429.64,61033.137,96820.93,86923.414,146660.92,147415.73,173610.33,87431.48,135670.16,113421.555,173269.19,125498.59,171794.92,40531.094,36196.14,37338.254,51315.812,49007.754,30929.893,45051.887,59282.76,39509.484,39548.99,40027.812,33740.188,37614.105,57722.195,46697.73,51261.79,34020.35,29172.416,32998.68,28979.715,36759.37,39169.3,41339.195,44017.12,38940.426,50288.688,40409.13,29786.275,38709.887,28837.912,44163.746,41178.574,33244.676,47072.492,42896.03,29516.066,36100.88,25769.41,42593.52,32333.184,59676.297,62076.57,45183.766,69574.37,54893.47,67300.34,49591.867,86199.67,147718.27,108459.37,142304.02,157847.5,168983.3,84489.945,130704.46,111983.35,222588.83,30615.07,42331.504,90736.805,143048.88,32922.098,236002.17,125515.28,98037.055,28822.393,125784.22
7.35,44036.523,43382.754,46815.992,32442.914,32171.82,40738.95,34065.445,45720.06,46178.547,39109.027,81331.33,63047.46,86363.484,76730.26,69258.96,76621.97,82914.43,92877.664,76203.76,15242.023,17407.482,28839.771,23694.832,20420.54,28802.586,18576.994,19611.385,26453.615,26816.016,42750.797,42932.88,29564.973,30159.336,26369.44,52931.863,33724.98,22790.086,47655.133,29773.674,22681.896,29222.156,21335.781,27696.393,27449.88,23551.65,26765.824,26272.95,26310.316,40380.707,30905.348,20595.5,41234.547,27668.28,23194.0,29405.605,22569.102,45492.848,30126.08,38490.16,21367.426,23902.646,24212.705,28439.033,22996.936,23810.904,44030.777,27259.316,33543.562,33456.457,34738.457,30576.758,28269.818,32780.836,32601.361,40072.55,27627.766,36220.105,39971.617,30226.42,38400.19,29935.004,28798.158,30790.717,31227.102,31765.479,38765.2,40377.492,33378.35,35883.57,37135.77,36409.07,44688.82,40412.438,40551.723,44580.746,52372.637,47978.824,38242.695,39112.08,32572.174,55209.02,45136.965,42550.11,44867.586,46165.773,32875.23,49342.066,33686.95,39296.71,38895.844,48489.742,37013.53,35066.883,39890.707,54575.348,53953.496,49293.477,71871.49,67646.305,53727.426,64398.59,55032.8,87829.02,80529.445,72174.375,64799.117,72237.805,84274.53,73483.086,58327.504,82747.06,57730.797,66678.55,276629.25,103989.54,203355.94,150627.5,110670.086,168360.3,121310.82,131866.17,123017.33,32768.305,48855.55,46251.914,64328.51,45190.375,37440.895,37759.215,40128.914,47128.16,38822.34,34095.348,50230.066,38916.984,43168.957,40512.09,33815.816,33899.367,34363.8,37979.51,31079.79,38480.38,36894.613,46514.367,38930.527,43418.395,54289.195,39397.39,32120.771,38842.3,37287.54,49757.098,40023.22,34495.07,52535.43,47708.195,34126.223,38446.695,37724.098,49103.855,34941.62,61561.266,68622.3,45109.336,75717.87,55403.04,61402.38,49668.062,75372.64,150238.55,113000.76,148013.12,181497.44,176259.75,82724.914,142395.28,119257.06,224170.2,18321.605,31401.79,97829.0,144652.34,32782.164,245824.19,112084.56,98088.805,27801.557,134211.97
7.36,35131.96,42704.97,39088.92,26512.738,29487.586,38463.98,42479.63,29552.77,38292.594,36681.676,86391.66,77332.016,101095.41,71572.93,85705.32,71846.37,90904.74,64686.387,73271.16,19458.521,18927.365,28406.123,28624.69,28421.387,21799.797,22858.094,22547.615,20457.56,29854.342,37681.832,24088.85,36420.773,21872.977,38377.605,34284.137,28204.447,30069.428,48493.145,30094.457,23723.486,23730.746,22839.041,25546.557,20541.498,24610.674,25455.836,27831.848,37790.883,47018.207,24918.58,21738.502,41811.37,33910.723,32798.445,24053.174,28322.594,35474.367,27113.482,45389.867,27237.709,31458.008,35916.727,38340.812,21624.064,24281.945,60039.96,32782.684,35425.785,28288.088,32040.664,42756.18,35294.652,37247.14,35730.145,33800.406,30378.043,31641.953,29359.24,33936.633,33904.605,41157.277,38542.523,29198.135,36986.15,29039.953,40477.73,38235.906,41302.074,37267.63,37125.484,41594.52,35228.688,44723.64,42510.78,47772.09,43772.82,46855.105,42294.934,51891.055,35780.086,39962.473,37907.285,53095.906,35338.855,39058.957,36630.3,49678.46,42098.56,41658.242,36181.43,55309.953,41084.99,51587.48,43813.086,37320.934,64245.812,58501.64,55762.508,55570.582,46886.195,50923.145,61493.883,76158.68,79388.06,61380.293,85175.58,73210.67,63413.26,54758.17,64612.816,77461.375,67168.875,78028.016,235315.66,148066.03,102858.42,118846.06,161248.97,117803.38,157940.28,158653.1,153761.03,37591.867,38757.41,38977.363,38792.9,37439.984,42917.188,38951.152,46275.445,32454.9,37477.66,31354.98,41414.273,35023.566,35229.598,37534.902,49779.715,40551.75,29601.021,36082.355,33320.85,24924.693,35693.25,38778.703,50524.65,29171.895,45316.582,31172.334,43655.664,29026.803,27524.42,48943.152,28822.33,41642.56,44847.24,40565.95,41802.473,33347.293,31275.252,51249.39,37969.45,63301.938,66938.56,41829.652,73880.2,56503.586,52208.86,39619.125,101797.33,140003.64,95065.94,147903.36,185211.84,178056.27,96465.13,137488.95,112483.055,202413.48,19764.14,24630.734,107238.04,174615.17,41426.156,239904.56,112631.89,102575.85,26534.492,144929.61
7.37,33256.293,39627.01,40000.76,35108.105,37435.234,37151.61,40815.766,31818.912,36401.613,42424.004,102291.11,67764.48,78607.27,70009.15,81797.164,68995.18,90067.1,55762.504,87566.63,26047.998,15052.302,25034.123,19055.266,22170.412,30574.205,18757.814,30025.95,27143.236,29555.13,42900.906,30863.084,25191.8,25819.9,33992.3,32324.533,34494.105,32893.45,55251.395,27998.953,22090.605,40170.508,23882.773,24418.232,24740.373,19373.182,26869.908,27076.348,28795.555,36510.79,22416.703,22530.338,31387.168,25766.48,28002.0,23738.83,22124.639,42592.664,35039.977,34769.902,25693.012,26840.309,22424.387,26342.082,27536.973,28743.596,57680.188,36015.55,28681.51,29090.348,37683.28,36409.37,30292.11,32316.836,40980.918,55816.242,34738.77,36061.54,41915.84,47761.12,36498.008,38467.68,30684.682,29365.916,43416.88,31638.992,51496.992,49385.836,34786.29,45842.62,47933.84,38100.72,44447.98,29225.156,37002.477,42285.1,42852.613,45478.67,48790.98,39638.984,35588.4,42631.652,36336.25,38160.746,54095.152,49601.97,38519.09,38857.035,43028.02,35582.383,44400.727,37838.19,33049.277,43109.44,44058.23,50229.773,54824.38,55022.066,53590.137,51964.973,51377.227,51773.074,69084.04,68000.7,96586.21,75369.36,60597.473,94927.45,67013.95,63921.03,61859.492,68700.484,75809.43,96822.72,216052.88,131273.27,103186.92,153795.53,168573.42,111074.58,126526.08,191214.67,203914.53,37493.156,35406.52,58798.383,45788.84,39067.605,35499.78,44186.176,37279.184,34685.06,38241.938,39159.383,49134.035,48889.965,32965.15,43476.25,56715.938,29518.168,32845.27,37416.586,28195.27,34348.344,37621.03,40922.375,35064.406,43790.555,42195.715,46759.574,29463.457,31483.506,30944.537,54064.375,35349.62,40269.562,42546.76,42271.61,46308.758,31173.004,37773.152,48394.953,31201.037,56881.08,69400.93,41115.344,79624.1,68528.016,67992.82,40736.215,90062.05,145206.56,99593.72,146023.9,153776.84,162485.81,90880.586,140644.17,108573.875,217889.47,22026.992,29142.205,100728.195,143409.31,30264.076,238350.06,127376.734,95637.36,24355.787,143063.19
7.38,29927.59,53422.184,56703.543,33242.156,43638.5,40893.36,37409.72,38065.71,38719.27,44973.38,84560.266,62679.43,87663.85,69875.3,77155.14,73457.42,84323.31,79447.46,82391.19,15343.0205,16916.836,30297.83,22233.293,31991.096,20677.486,24779.688,30804.955,23745.406,30534.89,32034.617,28014.254,33378.504,27828.129,36281.457,39834.566,30703.537,37443.42,51757.816,30485.346,26560.594,25308.008,22501.967,20176.316,24547.627,23575.992,30305.564,25702.258,33639.68,51922.22,21641.135,24443.85,27920.947,24904.434,33161.902,31261.328,26772.924,35422.35,34202.23,34456.902,21770.37,25383.416,23596.65,28169.158,26471.432,28607.98,36865.824,43510.63,31601.799,39322.812,36510.293,33168.04,38467.78,29841.408,33259.87,30744.254,27546.572,26104.531,44883.3,34258.477,42199.523,34239.55,42846.414,30466.176,30937.602,37849.67,34767.973,43602.86,37787.676,32296.188,40438.906,39273.164,31085.87,32563.113,41093.047,39664.965,48895.07,56512.79,46479.805,38140.207,37342.05,57028.867,40800.758,36863.4,48734.21,41408.074,37284.492,44132.496,39216.348,39379.2,59949.223,32594.88,32363.252,50972.043,52745.92,42921.844,37673.27,51090.895,65024.75,57149.113,40111.516,42771.535,55959.816,52451.625,70441.414,83883.87,78897.82,60590.72,60315.56,61767.848,63866.777,77579.54,74227.59,65341.848,120133.195,183211.8,134932.23,124905.664,145079.2,118205.87,144129.27,236142.34,227323.47,40450.137,37797.48,38254.797,40213.49,48187.54,39328.14,46291.785,34776.52,39711.742,38979.637,37142.15,43591.062,41527.363,41326.41,55453.855,43942.48,33634.855,31939.986,35353.47,26153.453,27127.676,40246.523,51986.74,44791.438,37281.56,49104.637,35840.656,40717.0,29696.594,29412.666,51499.465,45983.215,44387.773,47915.625,54755.65,33294.332,29571.674,39237.992,47445.406,36123.156,57288.812,66380.516,47114.234,70737.26,54651.32,74955.62,40049.44,88867.664,148377.42,107724.734,149146.0,159274.9,176527.27,93339.18,141545.05,108053.7,222027.97,23696.287,27028.457,89593.7,141320.95,51534.723,244325.52,117851.88,91319.05,30824.932,143117.78
7.39,34057.316,40196.977,47569.707,30919.457,45684.74,41311.184,31632.16,38171.78,44214.414,38756.074,99925.68,63241.53,95152.484,75412.34,76116.9,67187.84,96696.23,73927.94,86228.664,16761.355,20381.973,26336.664,15674.768,20035.693,23305.408,28060.322,24207.654,23080.457,37225.996,35026.312,28605.568,24143.01,33011.5,39461.168,45201.645,34015.39,28107.46,62136.76,32476.191,22648.371,25851.473,24318.924,19323.271,25617.535,27087.316,24847.922,26378.73,28654.72,30170.336,29660.684,34271.445,31199.621,23882.938,31111.076,22935.32,31707.475,48425.074,36737.695,37896.6,34568.113,26596.95,34430.26,25916.15,26215.89,24720.178,43090.32,35133.55,29120.691,30761.375,33659.34,38617.973,28218.2,28318.613,54591.74,35674.418,31987.248,34607.684,33768.254,36613.555,38357.496,39119.75,45640.156,29728.232,33201.957,35201.5,31375.982,46751.57,37547.56,35317.035,31597.352,37757.254,35834.95,37413.254,33579.96,43122.285,47975.934,42022.984,36017.992,41154.156,39955.246,43783.24,31665.14,56270.277,37414.258,53003.98,33592.203,43860.883,34955.8,37934.492,58497.137,36784.695,37093.742,35519.676,46327.574,64923.742,47440.26,48283.934,41253.375,54184.773,47160.902,51702.55,54232.72,57751.29,97380.266,77152.63,65618.05,67891.24,59320.164,70838.78,69636.89,94296.24,82871.93,83025.35,129496.11,136234.34,196681.3,129183.06,113202.96,111098.484,106982.42,132554.88,216875.86,39486.465,43748.05,65354.113,44892.21,48099.945,33969.2,33553.656,33493.3,37311.17,38499.426,41571.78,44881.215,34426.758,45844.305,49553.758,49274.36,32301.338,38354.04,39310.11,39198.07,25111.955,39359.203,46258.24,43554.93,30611.209,37470.55,45899.83,30881.666,33438.98,31326.396,50607.098,46183.938,35672.246,39685.676,39233.266,41015.36,32551.803,22953.727,38946.168,32521.814,51816.492,72411.99,44063.105,57494.195,61906.496,47461.45,46255.344,82538.914,146039.94,99088.1,144568.11,145586.39,167478.25,90301.984,127617.99,107538.17,205384.12,24139.115,32045.3,96293.8,147133.02,48613.582,225445.28,142605.42,105552.82,31396.74,141789.38
7.4,46560.81,47126.04,32226.375,32089.387,34509.855,33153.87,39858.87,28563.717,42442.766,38113.406,77957.45,63081.492,96680.914,67416.164,68932.32,74191.71,91347.445,66666.28,80314.84,21418.537,16696.426,27672.0,22820.809,20739.264,19746.496,23434.635,33758.445,21486.006,30117.723,40049.08,25817.889,27008.75,21063.412,25497.523,44582.29,27126.605,26153.094,58564.36,23675.979,26665.951,25993.066,22589.352,25577.562,21862.203,26065.207,22902.742,29941.646,37270.684,39050.105,21255.54,21181.861,48561.92,26885.328,30354.139,30084.598,28154.324,38267.316,27705.695,39318.887,41097.5,24624.951,22614.033,28427.887,27473.918,24562.945,96737.31,32300.463,34267.305,33854.38,34321.246,34281.207,31849.062,35367.28,28573.914,37644.54,31064.842,42183.74,55573.75,33420.508,32670.445,48897.914,36675.91,34050.297,34633.434,29012.572,40997.773,51368.72,34626.918,36022.23,36386.598,34689.332,38966.277,45169.18,47035.367,56537.785,40949.03,53184.31,37243.19,55732.168,37646.65,50683.68,39672.727,52394.15,43759.89,51557.95,40170.773,37766.594,35535.125,41285.36,42718.04,30069.592,39302.973,37055.34,50351.203,45888.594,52655.457,57052.73,55816.64,54698.48,45372.844,65395.062,41763.754,66733.38,82550.03,93586.54,65940.65,73842.89,62037.02,86320.15,45235.977,66366.54,74271.45,89019.945,225172.39,117102.51,94976.414,145372.23,165466.19,158669.23,168013.38,189242.47,198550.86,36602.395,45294.254,39790.05,48207.562,54446.473,30493.525,51309.18,41696.69,43639.58,33938.656,41396.03,43749.902,42744.113,35900.92,56873.637,53157.707,35413.57,27811.744,37173.47,39885.855,42890.363,38874.547,41051.33,51808.902,40056.258,46615.94,36760.28,33598.863,30951.748,33562.42,45812.91,61040.65,31689.318,46641.94,37308.81,36785.68,32003.227,38163.48,38396.85,40820.63,63116.566,58539.477,47491.312,83026.09,67414.3,56893.805,58619.305,88351.96,151269.7,90809.92,150763.83,161736.7,169971.55,89358.01,141559.83,113643.35,226037.78,18861.7,30811.94,96487.59,153823.89,37577.04,231509.97,109754.38,96805.29,29214.375,136572.48
7.41,32465.027,36776.63,42843.805,31985.52,35876.047,35422.473,36034.344,34569.117,42977.086,35849.25,87690.39,70956.69,90640.336,73129.445,67333.15,79745.03,80058.68,60766.14,74498.43,17431.316,19640.564,28652.123,25229.963,29007.87,27598.28,19942.65,30334.71,22944.514,35251.086,47662.92,28362.633,24295.73,16905.104,33799.21,40955.5,31681.607,33244.01,54095.402,20748.191,25525.846,27882.244,20801.08,21019.379,21190.324,26265.055,28156.443,22534.982,36165.484,36943.523,25750.229,23956.324,28592.818,27108.795,26566.963,23433.354,29974.17,41742.723,25643.547,41236.715,30397.395,30475.916,29668.018,24656.748,30028.922,33383.56,38091.84,36060.16,33000.97,30840.164,28461.488,28536.627,31579.35,29808.227,35412.55,42441.85,36490.125,41859.28,35949.785,32912.37,32575.215,42756.75,33194.656,39269.36,35816.164,35954.727,46331.457,53048.793,27262.7,33472.996,34015.312,32959.63,39463.387,40048.59,42181.004,47259.08,39138.633,41428.113,41932.44,44292.902,43813.523,41692.86,33814.887,31753.744,35855.73,46101.277,38545.098,40650.13,40890.7,43594.887,45512.273,38035.688,30911.871,42137.707,41559.49,48292.72,50547.094,49263.914,56812.23,43525.863,47125.254,52892.88,63562.566,52917.938,63588.387,101945.59,72018.29,56037.965,69804.71,61065.105,47869.53,70730.67,91594.01,85333.055,211967.17,92722.98,97703.19,156299.53,145339.97,177160.17,82546.98,106015.25,374340.22,37006.18,39649.37,48790.24,39209.676,41989.965,35304.418,47503.383,37088.8,47166.023,36406.016,39843.33,52487.96,35411.062,49221.777,45475.02,45097.758,36575.81,28352.66,36859.004,26886.781,33007.836,52693.285,60411.07,51718.574,30900.582,51820.297,36467.0,29405.85,29394.193,34401.125,46864.746,43477.145,36761.71,38100.035,37650.695,27566.225,44449.805,27803.885,47590.08,53981.953,56547.723,69628.8,47549.242,73348.15,59930.766,56893.406,52953.652,103257.625,142462.05,100575.95,139409.17,157728.8,179868.6,93951.09,141122.25,103430.79,234349.58,29088.92,30335.453,92628.586,145248.0,42702.043,230229.22,113977.1,92232.984,26445.709,152870.44
