Time,B-1-1,B-1-10,B-1-2,B-1-3,B-1-4,B-1-5,B-1-6,B-1-7,B-1-8,B-1-9,B-10-1,B-10-2,B-10-3,B-10-4,B-10-5,B-10-6,B-10-7,B-10-8,B-10-9,B-11-1,B-11-10,B-11-2,B-11-3,B-11-4,B-11-5,B-11-6,B-11-7,B-11-8,B-11-9,B-12-1,B-12-2,B-12-3,B-12-4,B-12-5,B-12-6,B-12-7,B-12-8,B-12-9,B-13-1,B-13-10,B-13-2,B-13-3,B-13-4,B-13-5,B-13-6,B-13-7,B-13-8,B-13-9,B-14-1,B-14-2,B-14-3,B-14-4,B-14-5,B-14-6,B-14-7,B-14-8,B-14-9,B-15-1,B-15-10,B-15-2,B-15-3,B-15-4,B-15-5,B-15-6,B-15-7,B-15-8,B-15-9,B-16-1,B-16-2,B-16-3,B-16-4,B-16-5,B-16-6,B-16-7,B-16-8,B-16-9,B-17-1,B-17-10,B-17-2,B-17-3,B-17-4,B-17-5,B-17-6,B-17-7,B-17-8,B-17-9,B-18-1,B-18-2,B-18-3,B-18-4,B-18-5,B-18-6,B-18-7,B-18-8,B-18-9,B-19-1,B-19-10,B-19-2,B-19-3,B-19-4,B-19-5,B-19-6,B-19-7,B-19-8,B-19-9,B-2-1,B-2-2,B-2-3,B-2-4,B-2-5,B-2-6,B-2-7,B-2-8,B-2-9,B-20-1,B-20-2,B-20-3,B-20-4,B-20-5,B-20-6,B-20-7,B-20-8,B-20-9,B-21-1,B-21-10,B-21-2,B-21-3,B-21-4,B-21-5,B-21-6,B-21-7,B-21-8,B-21-9,B-22-1,B-22-2,B-22-3,B-22-4,B-22-5,B-22-6,B-22-7,B-22-8,B-22-9,B-3-1,B-3-10,B-3-2,B-3-3,B-3-4,B-3-5,B-3-6,B-3-7,B-3-8,B-3-9,B-4-1,B-4-2,B-4-3,B-4-4,B-4-5,B-4-6,B-4-7,B-4-8,B-4-9,B-5-1,B-5-10,B-5-2,B-5-3,B-5-4,B-5-5,B-5-6,B-5-7,B-5-8,B-5-9,B-6-1,B-6-2,B-6-3,B-6-4,B-6-5,B-6-6,B-6-7,B-6-8,B-6-9,B-7-1,B-7-10,B-7-2,B-7-3,B-7-4,B-7-5,B-7-6,B-7-7,B-7-8,B-7-9,B-8-1,B-8-2,B-8-3,B-8-4,B-8-5,B-8-6,B-8-7,B-8-8,B-8-9,B-9-1,B-9-10,B-9-2,B-9-3,B-9-4,B-9-5,B-9-6,B-9-7,B-9-8,B-9-9 
6.6,59628.332,49229.047,55644.336,49439.145,49009.434,59398.77,60056.68,56013.004,49037.66,68072.445,47028.457,40545.297,34945.71,41105.863,31054.46,38038.387,31655.838,37414.69,39203.37,144543.23,49493.062,39098.21,33031.156,23776.654,69095.36,28229.154,35783.22,30662.406,33994.19,353699.72,30697.582,37448.18,32475.402,38854.67,31007.912,50439.125,512653.03,28691.578,131607.4,31358.592,252772.94,34840.984,54102.68,31660.547,55451.914,29277.277,43064.55,210876.16,150484.56,70130.82,5675.9634,93285.71,8989.602,66875.055,38030.125,237046.53,308542.0,110082.875,82232.53,41613.75,33194.062,50516.855,26938.324,31566.574,29598.514,25496.664,57866.52,72400.53,34785.824,119167.5,43553.164,29845.473,26103.672,25933.121,40480.3,57353.406,46855.062,50323.277,50032.47,168879.73,194282.33,46553.7,49474.902,32162.291,33532.773,37131.48,97598.23,47616.734,225047.98,40885.89,34544.203,38365.07,34683.355,35088.883,39898.96,57058.477,30860.291,54459.723,156266.22,144317.61,38478.67,31660.863,37406.586,34055.01,35862.375,51033.836,49884.758,59358.906,49147.188,49718.887,60400.688,64742.84,61415.17,61490.766,54010.1,75657.6,79086.195,70473.62,42503.008,55814.523,45432.73,53974.637,40290.766,74917.266,75027.28,78276.734,69950.26,66212.15,44985.16,61322.098,48673.793,53629.477,60070.74,131149.58,124685.09,100731.17,62799.32,61420.074,74338.734,69449.5,54601.133,86601.36,42845.81,41998.535,53776.12,48448.168,40620.75,49266.586,58131.41,70218.195,48591.203,52653.656,40924.293,45528.35,48379.707,42178.645,46481.414,39051.113,62094.098,43267.71,47222.03,34914.53,41697.04,45087.332,52505.105,56806.9,40922.492,52393.46,47697.85,44263.418,59123.215,56525.633,50959.7,65405.98,44585.15,59336.96,49622.973,53629.652,54157.77,59206.73,37785.758,52323.105,49454.64,50797.23,44835.293,55350.832,65975.79,40807.91,54113.74,50473.723,60439.434,57905.145,63636.67,45083.28,44094.477,44528.387,50731.355,48442.273,47918.387,39107.934,32185.436,51354.953,42796.04,55956.03,51741.945,42292.227,33939.242,37753.83,47386.355
6.61,61910.49,58565.836,65470.98,56303.35,51759.64,57088.023,53037.777,55327.062,49443.2,61598.734,43927.125,27687.1,25407.734,29461.07,47454.434,40675.06,29172.602,41313.19,29205.201,83056.83,32291.021,25380.328,31226.926,25502.307,29125.264,40158.91,23468.426,32137.062,30257.072,275059.94,29835.477,35387.47,24639.48,29419.736,39669.836,34159.934,438620.72,34607.77,130650.5,41541.86,272293.53,39154.688,40987.63,31994.684,57211.707,60252.79,34530.414,175919.02,129549.914,81763.13,6519.07,85983.09,10667.551,82647.41,32334.207,49033.023,296611.1,120046.61,69203.91,28807.484,28225.791,36603.312,21516.031,38620.48,25339.61,26818.963,30563.758,37463.27,31429.148,106919.55,22897.486,25855.65,23706.791,42720.375,24398.85,87070.734,37235.195,40752.55,32488.02,169645.27,170434.77,34157.086,30779.34,42145.81,27069.906,43034.33,34505.406,35149.312,228767.2,35964.39,30636.926,38687.727,31753.691,38503.03,27939.422,31841.31,33337.016,28870.385,162380.69,128303.016,44752.164,40991.875,31598.0,33502.07,27990.914,61436.297,47535.508,52327.69,54359.18,49864.65,52801.016,44322.758,43024.227,54253.992,41639.97,73320.18,76486.74,65121.27,40625.543,34895.285,32904.727,35629.945,37763.01,52738.824,50625.34,64412.46,76500.16,52415.105,48576.184,39405.793,46116.418,48509.457,71443.98,100853.45,167758.78,86759.73,59174.656,95914.65,70502.555,59332.477,55070.598,96854.055,46716.973,45202.324,54896.445,45868.707,50129.875,41582.727,52200.31,62243.285,54988.113,39427.68,53148.734,41176.543,51734.83,37161.535,64471.715,44858.727,57474.54,47993.61,36193.742,44840.902,44657.977,51841.227,39155.508,46610.887,53282.727,69155.77,47317.93,49833.938,57767.156,45076.76,56144.656,69996.4,45808.125,75905.43,58342.23,58978.426,62501.83,40921.547,48868.184,43382.92,72729.305,50270.25,45841.273,50472.957,43316.453,53331.54,55791.086,54641.777,53104.293,44940.47,56934.977,56414.02,34189.76,60727.375,57608.277,54476.418,55526.254,29307.922,40996.613,37196.344,36855.25,47292.76,41576.586,43959.04,54398.53,38839.8,59345.02
6.62,48666.707,76289.28,50928.22,58954.73,66544.31,50727.637,45785.465,44689.465,58616.727,58177.402,48759.094,32306.475,32007.723,29785.191,50804.316,39978.53,29839.113,23220.854,38522.87,31639.814,30829.611,36536.39,40586.047,30784.607,29099.102,25628.824,22391.434,31232.703,36030.965,360055.38,22021.26,39915.758,27489.697,31520.094,36852.863,31731.066,499058.47,34305.77,125272.06,34064.3,93860.45,38184.082,40336.066,41992.52,54421.215,24467.193,23802.156,259786.12,70888.234,74698.81,6200.1133,90450.234,10698.729,83321.15,29741.273,70104.76,312540.0,177677.66,68076.73,30855.68,33501.504,49970.656,26906.127,35822.586,31061.346,35345.742,37997.438,30975.432,23646.734,114249.38,39285.465,31776.033,40587.293,26278.176,30226.95,60840.32,41018.58,34767.656,42107.023,167107.23,170472.81,23652.51,30533.398,30303.055,36576.203,23528.932,33157.812,71909.04,234304.75,42044.297,33790.266,25191.006,23915.436,28170.666,31038.127,45626.24,43829.33,32605.021,129248.62,140925.38,45200.26,30920.877,36353.918,36611.758,42218.707,54947.168,50744.42,50303.297,62840.547,51944.625,40355.047,50322.816,37799.25,50128.06,42984.664,58416.113,69768.87,59392.7,82979.34,32873.418,49617.71,60910.23,52868.23,54489.188,45649.004,60304.25,67212.734,66307.22,45964.137,41834.05,52669.586,38186.46,53214.043,91950.39,73769.48,215643.12,79801.11,74612.68,63682.793,54329.75,65971.49,129419.14,42743.047,44511.52,51014.562,45463.51,60427.09,49977.91,45597.703,58131.355,62509.902,40914.062,42845.758,40934.914,53832.15,44852.188,50934.805,52474.72,31980.855,43091.953,42130.957,52419.832,46621.695,37939.074,50153.613,42655.97,54615.426,51825.617,64899.832,44650.67,51560.047,43988.63,46950.918,49383.242,39665.223,50559.293,57177.242,66093.055,47266.863,50703.504,42372.383,46625.43,47393.215,47529.184,45592.23,51454.875,45592.316,54894.758,58698.56,61259.066,41681.605,41397.957,57803.383,50863.785,39979.375,54747.598,50091.01,58190.91,41065.375,39319.844,30155.783,56549.492,43776.824,65317.5,60764.926,41797.066,37282.55,43193.895,42516.145
6.63,43944.08,55109.273,62418.37,54979.848,55435.57,52965.793,65812.016,57646.93,47255.668,49410.3,42165.723,40334.887,30959.666,39440.72,31592.223,27690.354,54677.168,37087.184,30765.79,33707.848,37704.434,55697.145,23664.748,33818.926,28578.5,28370.48,28357.293,34449.02,31715.928,241488.17,39784.594,37793.6,30787.021,33996.66,34220.652,33989.03,414048.1,34899.332,281935.53,36073.047,141968.3,46238.402,39047.805,35731.61,59675.926,32611.146,36964.918,139040.22,570073.4,77699.35,6885.5293,105775.35,11252.886,82934.58,54761.97,50226.992,308687.28,168422.84,79102.13,56702.855,38667.09,33762.19,34794.516,31725.459,27868.389,29072.191,31115.59,45345.555,34903.26,112905.17,37254.02,35988.734,28049.828,34205.44,26843.246,80320.76,49594.78,23411.375,36605.637,152529.95,150681.81,37052.207,34187.11,27670.998,29034.152,42958.57,39106.27,36492.293,251009.89,33841.668,34232.53,25512.113,28795.07,35711.105,39916.887,33355.16,47363.36,35569.05,113514.21,140627.7,40754.13,32444.25,37161.92,48672.98,21989.889,72250.38,52297.73,56578.36,57357.37,68304.01,37722.934,66129.914,68560.02,59865.94,84279.85,65682.38,98461.81,58698.773,33558.96,41945.453,37751.67,41493.586,41539.707,70471.17,74832.39,57355.203,58564.47,61596.23,47292.297,37945.99,60180.84,46738.625,46373.535,108485.305,59316.203,246478.34,90170.45,58607.31,78673.69,60111.082,74767.766,72894.086,51733.094,45378.38,44594.13,49541.203,54589.34,60082.105,56693.496,54024.63,73949.54,70514.31,41310.055,33279.57,49944.023,43388.87,35689.875,51811.832,49703.867,48685.957,43878.8,34615.58,48838.62,46170.277,48045.31,72856.2,51301.59,45676.113,50814.74,59410.465,62258.777,50632.926,53971.926,43640.926,59646.41,69632.8,44504.156,40324.33,49737.93,102496.25,54412.926,56587.465,46704.387,62893.81,48670.258,46847.516,38056.953,42364.79,54065.05,41617.027,53084.477,60277.52,46236.914,39233.33,38941.47,52093.594,47993.926,62300.758,61137.867,37748.664,40131.8,44326.746,46912.867,47832.273,60110.887,38293.43,47448.07,47112.89,32470.133
6.64,46111.215,61532.86,65583.45,47990.336,48772.89,49594.883,61311.305,53139.117,43617.234,59729.453,44186.13,31707.836,34837.82,28013.8,34056.87,29237.658,39786.824,44633.043,28176.89,28421.31,39057.684,39285.707,24730.334,25882.166,29706.086,23225.64,27159.371,35797.04,48411.215,345196.84,32936.363,35023.03,38500.516,36058.484,32398.594,35018.926,352678.7,35281.22,813458.6,40649.094,70356.195,63688.816,40587.996,29915.979,44556.664,56656.06,28304.094,137071.38,76618.98,85399.766,6383.081,107706.27,11353.252,69823.85,43144.234,37402.168,313508.8,93620.22,79738.836,68291.08,33117.05,40049.703,39052.64,31154.953,21958.395,28142.994,21383.16,63197.01,27644.44,109426.93,45431.11,25161.025,30078.838,24347.45,29924.332,71210.44,35863.895,23271.986,29679.717,149747.4,186270.7,31042.02,30905.041,34088.65,33252.89,25259.129,35093.516,35895.785,249621.03,61216.508,32336.021,35712.17,29733.512,38571.023,35193.344,30413.17,35201.8,19476.7,146612.64,152310.61,48360.668,29286.715,35136.523,36186.992,27654.715,53922.18,57112.2,54565.37,57298.22,54819.47,47214.676,50134.625,60797.812,50701.594,62636.15,59969.477,75131.78,71015.02,38702.477,38265.438,36872.05,54335.984,45538.156,51366.87,61431.137,43469.254,69499.28,74493.28,62257.992,50416.01,47611.875,36666.04,43214.5,60831.984,72775.19,160775.6,89427.69,130812.16,111016.84,64672.586,58069.93,64864.85,50024.457,47141.7,45391.105,49356.27,49329.555,37691.766,50159.242,42697.34,64328.156,47597.1,53095.543,46726.457,56754.89,48375.094,46050.75,47054.035,40521.28,49478.152,55840.78,39202.934,44134.957,43848.965,45258.535,39617.746,44260.176,41925.2,54452.31,60444.984,42962.6,54212.246,47125.145,46501.69,59571.98,50342.543,41484.77,50631.348,52276.71,74265.77,34553.594,45638.42,49937.766,40846.348,50316.574,53286.56,57488.703,48807.797,47017.438,47323.53,35127.656,41027.867,40926.03,42784.402,57799.133,41378.6,43847.863,51993.39,51348.01,47557.19,39236.965,44408.19,46456.613,48003.5,46261.38,42881.926,36484.76,39678.73,53014.7
6.65,52127.145,53148.14,47903.926,63890.97,53423.914,37853.156,57725.484,62162.66,60476.703,51234.69,42799.516,30561.465,33869.055,34524.668,36153.04,46314.71,37984.4,38888.97,33874.383,43351.043,35199.945,29440.96,34612.234,22660.793,22789.264,32366.312,31076.244,33007.184,31909.674,117754.08,34575.58,40939.727,32995.734,32550.96,38702.07,33678.633,723790.1,24310.139,110143.85,29609.53,97362.33,45570.777,40928.973,37746.2,47687.387,28575.283,27509.2,163257.95,111785.305,86257.89,6957.2393,97853.695,10964.785,78604.555,33859.63,31450.459,296395.5,479841.2,61440.176,26705.934,43095.234,44257.832,25362.928,27661.207,28953.072,29954.908,29739.527,163022.98,32571.969,113625.55,35102.31,28962.986,33085.93,32882.246,26704.842,71602.59,36197.59,33948.805,30778.838,160022.38,200133.19,39501.547,29255.656,32702.695,38956.176,37330.47,32671.662,30431.496,246798.33,50866.848,28998.215,26574.387,36225.773,34051.348,25554.867,34760.867,28446.506,35847.324,148507.7,139710.14,48127.57,38609.402,37405.746,27062.803,34417.527,48830.44,45158.16,48993.03,47559.188,47910.035,78155.62,45648.367,50351.68,80815.59,45992.117,49156.797,75218.516,71464.19,40681.195,37447.57,38387.855,36424.06,45639.875,53724.61,52735.316,51761.45,55045.58,47400.098,58502.188,65160.992,55459.94,50710.09,46149.945,100592.48,106096.86,71374.16,93138.234,67732.02,240323.02,61790.547,99507.32,81095.53,40766.08,66905.08,56123.613,46743.746,70459.86,43574.145,51150.6,61677.7,52390.477,64126.79,43267.004,70027.99,45699.652,60587.47,42872.523,40244.54,53510.17,45396.438,51872.63,45624.473,50652.656,56906.105,58193.26,48387.523,62387.105,46347.652,59225.77,54830.426,39406.176,66641.67,40642.742,56992.637,54477.816,59897.062,54212.242,46347.5,45093.938,64210.04,44543.375,43491.246,55314.613,56298.844,46627.418,52449.984,61398.41,60738.625,49580.133,42432.457,60969.1,51783.3,42894.41,44521.91,51047.934,50575.203,57606.582,71210.43,47376.207,45414.33,41377.973,49451.668,40642.28,45692.242,40460.836,56472.4,43023.207,51308.9,35369.043
6.66,52172.79,66786.88,59983.33,47610.27,55116.473,51332.28,34936.023,46335.777,58134.03,62819.074,38903.16,56678.215,49686.418,38150.742,31300.734,37272.438,39704.645,43967.684,43861.945,28860.297,26503.035,33522.168,29426.143,25252.135,25463.588,21469.834,27673.174,38046.645,31629.652,111035.734,25879.68,41583.17,27527.64,25740.71,37811.246,39094.85,482973.7,30302.732,190717.16,42256.88,79382.07,58163.023,54853.54,31319.555,49730.074,40571.484,23955.467,192837.0,127838.49,97253.695,5757.437,105738.055,9257.599,85953.23,37570.16,54093.555,297985.84,191962.16,63283.438,23043.254,31746.785,35285.53,28413.963,27934.824,29481.021,29560.139,30354.74,29905.395,25097.156,116469.945,31609.277,29327.785,29797.582,25940.975,24806.33,63618.367,26086.62,23981.85,25354.04,163732.83,174006.23,32858.586,36019.43,40803.625,28778.936,24229.217,29945.285,28540.58,247709.1,39728.176,30247.45,40853.88,25665.55,27129.889,39228.88,39961.535,41450.734,23367.916,148440.38,132139.02,38220.66,33259.85,28196.604,34411.715,36287.043,46149.797,63161.44,58648.41,50048.594,69709.6,52217.453,63469.582,50554.816,52080.613,54815.54,60534.78,58306.676,81192.555,37049.68,51673.742,63801.984,40543.125,57630.71,45091.246,41343.72,41087.54,55094.227,50490.15,48658.15,82873.125,43486.914,78814.17,55083.246,116813.83,49772.934,90906.45,139143.03,114618.16,68813.92,51330.094,190251.72,104068.81,76933.11,60287.707,47534.977,40567.42,41694.062,66227.4,53883.465,46046.58,49783.688,76313.53,40027.68,53564.25,45888.31,50302.98,46568.92,49813.645,50247.574,55234.504,41786.863,46049.45,55055.76,42980.1,55616.066,37603.574,55256.98,43889.59,44690.65,54863.035,39197.965,53115.406,53225.855,50301.1,60087.848,44112.45,50676.582,54433.17,74595.56,49504.91,35706.44,33472.516,40170.656,45245.656,45697.395,69155.2,60132.52,56152.055,52644.45,51125.8,48302.633,45342.945,55686.934,47321.6,47433.76,51773.3,72669.52,57104.12,56610.97,68724.99,33533.242,40530.67,46416.75,41811.496,41548.92,48200.9,45369.207,38944.445,54000.418
6.67,42456.223,42450.32,45765.246,46341.543,50446.062,43741.215,71252.375,50400.754,74619.73,42624.715,41747.53,32253.602,30548.691,38067.49,39232.402,36767.332,36871.87,38858.543,41810.473,35152.17,52074.164,28371.305,25370.197,45433.004,30249.387,25296.93,25296.06,26256.234,28014.316,69185.33,27838.146,47964.934,32504.309,27053.0,30686.102,39194.746,241201.33,35741.676,668901.44,34949.477,120456.22,41383.043,48651.87,30342.621,44307.133,44916.652,57964.73,173260.27,60256.727,77327.72,6508.636,98717.16,8319.754,73117.77,27315.85,73602.734,307461.53,110991.86,66454.67,27213.428,40395.7,40717.176,35669.105,30108.557,31166.75,35015.84,34195.07,27549.93,25803.586,107862.055,31356.297,34420.59,42349.82,27162.3,27247.432,58014.97,36268.004,25046.09,29292.838,164913.38,190361.66,31180.447,30713.436,29891.7,45625.242,29181.508,41820.453,34271.836,251451.58,39402.496,38106.863,26295.209,28709.459,27146.625,30748.14,36136.805,40618.14,25610.213,130387.414,144002.84,38471.75,33326.605,34688.367,27043.514,48196.86,59232.516,47206.39,52499.234,67704.16,47325.84,69462.07,44577.902,56147.4,56979.49,38752.043,63573.883,93720.26,58786.56,35221.86,44449.26,58923.355,36475.336,35219.777,68754.484,48356.28,60398.29,69309.695,57192.164,54612.883,49535.895,50812.42,56609.707,46780.59,91209.02,68964.336,86831.695,73005.97,58574.023,68775.42,68736.69,87405.82,124109.055,47194.613,47352.605,57104.68,53000.688,49877.04,48423.39,57687.816,47551.18,41827.375,62303.312,49743.55,62265.59,46178.156,43581.73,43607.05,59793.086,41410.88,42791.984,60200.42,40271.266,45612.918,45929.234,39923.44,42038.65,48743.0,41784.87,42272.34,46882.426,53475.62,46966.47,70382.734,60166.965,48888.816,47259.363,48635.51,55406.23,70551.81,52028.2,31151.498,54820.83,48973.703,59472.742,56401.89,43904.71,61876.82,51474.367,58577.65,64033.477,57946.863,46102.027,47576.992,45263.6,54599.73,44334.24,41219.875,68415.97,49568.85,38463.31,49945.473,37854.28,39054.234,36876.867,42431.113,44004.57,32782.57,34325.336,46843.688
6.68,46752.816,46340.594,46520.242,60981.254,46599.508,56162.68,52246.645,65721.45,50857.188,65583.02,31583.123,30364.271,36867.824,34616.05,37122.97,29233.668,28157.396,45939.062,28770.64,32443.48,29774.447,36598.867,26866.883,24917.57,28454.213,23464.836,28920.922,32709.377,41103.617,36420.855,27289.992,39637.418,27523.25,38955.78,29877.426,37835.48,50919.81,31450.512,642302.5,36482.293,67805.125,38324.117,43092.0,41016.973,55624.773,30445.406,32445.9,160673.39,79365.62,90413.22,5795.841,100681.52,7551.124,91175.305,34019.445,48510.707,288413.03,73897.43,51519.223,39026.668,42515.445,55768.227,33468.977,30262.3,32144.123,32157.615,26436.377,39253.297,37155.01,129533.44,37341.44,36673.223,30459.9,27619.262,27565.654,44014.273,33329.41,30939.154,34779.812,152970.9,181966.0,37555.625,33329.44,28194.342,31354.105,32003.217,39621.758,27248.621,251519.88,41751.105,27051.248,36660.78,27430.713,43504.258,31345.033,48819.21,48536.258,36641.08,124997.984,134730.08,30955.035,30278.324,35565.84,36235.586,32076.928,49574.36,69291.65,53006.53,42585.83,52312.45,45720.684,46361.43,51530.574,47612.766,35922.395,72306.66,75225.516,63751.31,39834.973,31478.102,38435.883,43812.78,41587.32,50532.395,47041.203,52716.992,59518.797,60784.83,59395.93,41800.406,52712.688,42103.56,83334.14,88996.27,70930.914,129213.82,72119.35,96701.51,71373.23,50376.566,93936.08,128060.086,55976.07,56601.105,45142.754,39344.734,46620.99,59993.973,48933.46,50967.887,48247.344,54074.082,53677.75,48058.03,41879.676,49860.086,49881.227,47949.566,59333.023,54800.21,42651.453,44337.938,54968.68,58342.473,55656.812,35763.387,45189.332,59506.54,48076.57,60058.484,40604.27,35068.457,52476.62,59397.746,45109.562,48091.223,48798.332,72771.0,52055.984,45029.01,48171.88,49477.598,44653.547,44495.426,59121.375,53316.004,61752.758,57124.242,62251.562,52857.023,65931.91,37868.86,43856.84,45800.895,52860.848,49052.61,66994.92,51674.457,47591.7,40168.426,31482.127,43652.402,36700.875,46986.406,35518.06,42348.035,30621.65,52879.383,56747.746
6.69,54892.91,42513.008,45370.566,44249.82,49222.453,55863.62,54004.805,58266.844,40053.324,50181.92,33358.914,29765.379,40280.805,43817.465,40258.508,29740.938,35845.336,36022.453,37662.684,53702.336,30761.246,35466.355,21264.893,23422.115,45385.637,41323.08,33726.625,40136.453,43685.645,34060.34,25432.588,38522.324,29963.22,29720.096,35433.652,40172.516,39029.1,41188.465,462477.97,38119.508,137300.44,34295.035,49443.85,29396.398,47906.527,48405.457,28591.43,163625.06,68998.34,84584.73,6086.248,107028.54,5810.737,90679.68,24260.588,64664.836,286815.28,172871.31,56550.9,45180.555,32520.395,32496.746,34344.5,31175.658,28745.281,30234.336,30918.771,33355.11,35044.574,117996.3,24212.95,25094.352,25506.559,30047.336,31122.25,42356.68,34620.145,24128.047,31177.336,170394.7,196249.73,36741.79,36782.105,31194.506,27151.594,36678.508,43963.477,41247.035,257595.02,44430.47,26173.65,25560.027,36283.164,36738.434,34293.344,37698.586,37895.402,29900.834,150716.5,142985.78,44406.188,36396.13,29479.275,39730.95,31920.445,47458.58,49273.59,63650.547,55314.31,68115.516,61455.93,43862.246,46934.312,47291.71,44341.47,77324.41,78152.74,74722.04,43412.777,40472.58,34672.965,66947.75,47009.816,64464.066,55881.26,57884.293,65635.94,54264.344,50161.484,48642.99,59739.0,52630.793,49959.11,73430.516,83688.0,178280.03,106204.06,71422.586,81601.14,71076.77,96856.86,120543.336,43152.965,43578.156,39269.684,56128.934,47420.246,60266.645,51111.28,54003.234,50060.566,48584.87,51140.44,40721.254,39380.695,50679.45,52462.04,66284.78,52036.69,44841.707,48285.242,32266.51,48354.07,40404.164,51504.957,41476.188,72244.4,75164.26,50033.406,60495.527,47549.566,60406.71,48870.547,57042.83,50829.402,52574.805,71698.44,45499.117,52414.96,82322.125,37819.082,49646.848,46883.09,62098.984,48606.6,58421.223,48083.152,55001.605,52900.457,75752.516,60839.074,49572.79,47205.07,66077.5,67064.27,48853.062,81209.766,51843.17,46279.258,35240.32,39024.08,44957.55,46818.707,44410.023,52657.754,40880.38,39462.438,46892.312,36819.977
6.7,53645.332,36989.48,48595.535,53157.43,47479.133,59096.92,48126.367,51789.023,65795.53,45731.727,50104.85,38361.465,33920.535,39877.33,35769.55,34919.14,35735.41,36341.727,34553.086,30120.777,26411.324,25599.12,30905.754,45401.324,25885.379,29422.66,30755.096,41550.25,29621.28,34567.938,25106.473,40235.91,28952.125,37613.336,38227.797,37747.875,26967.023,39278.254,421310.94,34358.19,168046.58,45076.51,40251.2,39240.465,54777.35,42231.055,33434.977,171873.69,68586.27,98176.67,5743.0513,100908.375,5022.923,86873.68,24833.014,54894.957,288054.2,172993.86,43680.63,37115.793,37825.25,34614.543,33927.367,38641.684,19288.736,44312.23,27056.445,37970.652,26315.338,122974.42,33459.496,28763.09,32663.002,34471.105,17674.705,53725.77,31617.906,34455.31,27630.693,181087.1,192851.73,37815.777,33671.3,36351.527,40696.09,28357.398,34225.797,51031.555,238130.34,59811.957,37250.285,29654.553,30061.715,28852.662,34799.11,28519.645,36468.047,28563.395,133631.08,141995.1,31853.838,30079.105,34528.45,34605.246,37948.324,48206.332,46119.55,43847.58,45174.938,51781.78,59091.973,56809.395,57751.023,66475.695,41449.23,72320.35,93054.88,53489.637,39965.758,42749.414,50502.61,39476.375,60168.27,59328.34,65259.785,56113.59,77940.12,55236.28,52167.008,73909.69,67189.54,62217.688,51412.293,131700.14,99606.93,106282.08,72209.63,80125.414,150277.34,91014.95,129536.664,106864.23,47244.137,39690.125,64320.047,40063.52,45970.703,68428.84,52377.18,62704.996,63831.445,44499.41,47680.176,41246.38,47372.32,56474.59,48859.48,48123.69,66712.64,44130.434,56216.28,51750.188,44054.5,42526.418,45282.74,43140.35,46652.156,70163.43,58227.504,52049.363,44996.29,44111.855,51268.65,44649.227,53373.54,58487.496,55666.227,52387.184,67428.04,90331.086,57248.613,69021.2,38773.867,42504.523,54491.168,47955.473,38242.504,57947.637,45837.22,58901.547,57390.973,50479.633,51407.797,41357.16,54157.03,41015.418,58799.223,40318.363,44698.695,34486.684,34866.32,41895.38,46073.965,66957.4,51685.94,43165.523,40425.32,49270.145,54587.71
6.71,52124.668,52369.05,55989.22,46586.723,60585.91,48479.723,52216.094,46347.957,66311.95,56527.195,45324.46,40660.33,28547.492,46640.785,33991.703,42000.52,29291.994,34056.79,28459.328,30779.223,54751.625,33322.45,27733.395,26072.021,27555.924,32249.178,36908.77,28203.283,31541.623,28450.219,35339.63,38833.16,39283.086,35582.766,33685.395,36784.984,31155.059,22990.348,503824.62,35626.855,84841.91,47864.797,41627.77,29310.635,53236.57,26723.78,24492.9,189495.47,86253.984,96803.66,5799.6255,95130.516,5013.913,88571.336,25079.678,59464.293,296648.0,124025.984,56048.82,35563.363,59175.145,57463.23,32761.363,31958.22,24756.092,21872.164,23320.076,34604.88,27027.508,125368.46,40458.824,28965.717,27463.396,28338.98,22045.234,58384.418,37926.047,26686.748,31978.34,165097.34,187717.19,34663.71,34458.59,27361.928,23238.56,28506.064,44485.973,37490.016,253211.19,55594.3,32153.158,40305.516,29919.613,23408.857,40194.344,37231.945,38367.15,37169.16,150448.27,142302.67,38919.47,38494.73,41232.156,26226.717,26318.951,55832.56,57604.434,47958.156,52769.89,50614.543,55098.0,57702.977,62467.484,52955.18,44871.08,56096.83,72015.61,55160.418,40094.145,37487.86,42984.246,40973.98,49360.2,65143.637,58109.812,40094.805,60812.6,55708.07,48302.918,66388.41,47345.715,63589.582,55940.312,65875.97,60763.07,109512.664,84212.46,98442.93,109374.75,80665.45,88635.375,88929.24,59595.863,56358.56,49687.797,69379.45,44667.934,47760.355,55900.125,40019.05,66139.16,47126.41,47849.34,47280.137,44690.88,43557.445,49117.2,49477.723,46777.44,35340.234,45526.87,45457.434,61148.36,55273.51,45911.89,45240.81,50597.188,42991.375,39952.87,56416.523,42198.94,55640.76,53944.543,45966.074,48286.934,46547.348,55217.61,56037.285,55639.336,50735.855,62202.555,32847.566,49129.496,53643.594,55009.594,51956.14,63503.03,48988.055,39683.734,56077.797,40211.496,58056.406,46517.71,44403.668,51883.906,49193.066,56548.945,44562.004,51936.15,46826.867,36934.805,39446.113,40624.254,39252.87,41760.48,40695.52,30597.986,38786.195,53855.6
